ID,model_ID,year,price,mileage,tax,mpg,engineSize,transmission_ID,fuel_ID
28180,9,2018,23500,23650,145,53.29999924,3,4,1
28181,1,2013,10500,48255,30,62.79999924,2,2,1
28182,7,2013,15000,21940,125,58.90000153,2,4,1
28183,87,2020,43000,857,145,40.90000153,3,4,1
28184,7,2018,17998,19950,145,65.69999695,2,4,1
28185,1,2016,15498,15621,30,65.69999695,2,4,1
28186,1,2019,29398,9983,145,39.79999924,3,4,5
28187,7,2013,10420,53352,200,43.5,2,2,5
28188,3,2016,17998,28099,145,55.40000153,2,4,1
28189,84,2016,18998,20874,150,55.40000153,2,4,1
28190,1,2016,14398,21037,20,68.90000153,1.5,4,1
28191,1,2017,18998,17888,260,36.20000076,3,2,5
28192,9,2019,26498,16466,145,60.09999847,2,4,1
28193,7,2015,12998,25243,30,62.79999924,2,4,1
28194,84,2016,15998,45484,125,58.90000153,2,2,1
28195,7,2019,27998,9624,150,52.29999924,2,4,1
28196,1,2016,14998,23879,30,62.79999924,2,2,1
28197,84,2017,19998,17922,145,55.40000153,2,4,1
28198,1,2015,13998,38279,125,60.09999847,2,4,1
28199,7,2015,11998,40325,125,52.29999924,1.5,2,5
28200,9,2017,21498,34296,145,65.69999695,2,4,1
28201,7,2017,19698,44075,145,51.40000153,3,4,1
28202,7,2017,21498,13102,145,51.40000153,3,4,1
28203,7,2016,11998,49669,30,67.30000305,2,2,1
28204,7,2017,20498,7926,145,56.5,3,4,1
28205,7,2017,18298,33384,0,134.5,2,4,3
28206,7,2016,13998,38417,30,67.30000305,2,4,1
28207,1,2019,19298,10040,145,67.30000305,2,4,1
28208,7,2019,26498,13579,145,48.70000076,2,4,1
28209,7,2013,10998,74712,205,42.79999924,2,4,5
28210,7,2013,10998,72315,30,61.40000153,2,2,1
28211,7,2013,10998,44602,30,61.40000153,2,2,1
28212,88,2013,16498,56003,300,38.20000076,3,1,1
28213,9,2015,13498,88333,30,62.79999924,2,4,1
28214,1,2019,21998,4061,145,54.29999924,1.5,4,5
28215,3,2017,17998,27997,145,57.59999847,2,4,1
28216,1,2013,7998,74772,30,65.69999695,2,2,1
28217,88,2019,45995,16644,150,37.70000076,3,4,1
28218,84,2016,19498,19850,145,55.40000153,2,4,1
28219,8,2018,21498,8441,150,48.70000076,2,4,5
28220,1,2013,8298,60741,30,65.69999695,2,2,1
28221,7,2019,23498,10629,145,57.70000076,2,4,1
28222,7,2016,13798,46673,0,74.30000305,2,4,1
28223,1,2014,16998,30954,235,37.70000076,3,4,5
28224,1,2015,12498,14501,0,78.5,1.5,4,1
28225,1,2018,17498,10374,145,49.59999847,2,2,1
28226,1,2016,14498,24382,20,70.59999847,1.5,2,1
28227,7,2017,18998,28332,0,134.5,2,4,3
28228,7,2019,20498,6160,150,44.79999924,2,4,5
28229,7,2019,23298,11326,145,54.29999924,2,4,1
28230,7,2017,21998,21784,145,56.5,3,4,1
28231,1,2013,6998,73603,30,62.79999924,2,2,1
28232,7,2016,11298,64308,20,68.90000153,2,2,1
28233,84,2016,19498,20153,145,55.40000153,2,4,1
28234,7,2017,19498,56785,145,51.40000153,3,4,1
28235,9,2014,18750,34219,200,47.90000153,3,4,1
28236,86,2014,15795,63000,145,54.29999924,2,4,1
28237,7,2015,13995,46316,160,46.29999924,2,4,5
28238,84,2017,17998,33534,150,55.40000153,2,4,1
28239,7,2016,16295,16604,30,64.19999695,2,2,1
28240,7,2017,17695,24909,145,62.79999924,2,4,1
28241,1,2018,16998,19154,150,49.59999847,2,2,1
28242,3,2020,30000,914,145,42.20000076,1.5,4,5
28243,12,2020,63000,3000,145,40.40000153,3,4,1
28244,86,2013,14000,47111,160,50.40000153,2,4,1
28245,86,2016,21000,24002,145,54.29999924,2,4,1
28246,1,2020,22000,2000,145,44.09999847,1.5,2,5
28247,1,2014,15000,38689,235,37.70000076,3,4,5
28248,87,2020,45500,1608,145,26.89999962,3,4,5
28249,7,2015,16998,31915,145,53.29999924,3,4,1
28250,8,2017,19498,28912,145,65.69999695,2,4,1
28251,9,2017,20998,21068,145,62.79999924,2,4,1
28252,7,2017,17998,34118,150,60.09999847,2,4,1
28253,7,2016,17498,27146,150,56.5,3,4,1
28254,8,2017,17410,37842,145,65.69999695,2,1,1
28255,3,2016,18498,18245,145,55.40000153,2,4,1
28256,7,2018,22998,16360,145,57.70000076,2,4,1
28257,7,2019,26698,8273,145,48.70000076,2,4,1
28258,8,2016,14998,24711,160,46.29999924,2,2,5
28259,7,2016,14995,43400,125,58.90000153,2,2,1
28260,7,2019,23498,7516,145,54.29999924,2,4,1
28261,8,2019,21998,17740,145,65.69999695,2,4,1
28262,7,2019,27298,8319,145,48.70000076,2,4,1
28263,7,2019,26498,18526,145,48.70000076,2,4,1
28264,88,2016,24998,83269,200,47.09999847,3,1,1
28265,1,2019,14698,14847,150,72.40000153,1.5,2,1
28266,84,2017,17998,33358,125,60.09999847,2,1,1
28267,1,2018,17498,17063,145,36.70000076,2,4,5
28268,1,2013,8998,34750,30,65.69999695,2,2,1
28269,88,2014,27995,43946,265,42.20000076,3,1,1
28270,84,2016,19998,21621,145,55.40000153,2,4,1
28271,9,2018,27498,13197,140,156.8999939,2,4,3
28272,7,2015,12498,87795,125,60.09999847,2,4,1
28273,1,2016,13998,50525,30,65.69999695,2,4,1
28274,1,2016,13498,42001,20,68.90000153,1.5,4,1
28275,1,2014,11998,20990,30,64.19999695,2,2,1
28276,1,2014,10998,56379,145,48.70000076,1.600000024,1,5
28277,7,2015,12498,50730,20,68.90000153,2,2,1
28278,84,2016,17698,29018,125,58.90000153,2,2,1
28279,7,2013,9998,46121,30,62.79999924,2,4,1
28280,8,2017,19498,16463,145,65.69999695,2,4,1
28281,7,2016,17498,39239,0,134.5,2,4,3
28282,9,2018,24498,15032,145,68.90000153,2,4,1
28283,84,2016,18498,28813,145,55.40000153,2,4,1
28284,7,2019,22998,6394,150,54.29999924,2,4,1
28285,88,2019,58898,100,150,37.70000076,3,4,1
28286,7,2017,20998,14997,145,51.40000153,3,4,1
28287,3,2016,15498,14313,125,51.40000153,1.5,4,5
28288,9,2014,9998,82681,30,62.79999924,2,4,1
28289,1,2017,12498,37919,20,72.40000153,1.5,2,1
28290,1,2016,12498,38276,20,70.59999847,1.5,2,1
28291,7,2017,14498,21105,150,48.70000076,2,2,5
28292,7,2019,27498,9091,150,52.29999924,2,4,1
28293,3,2017,16498,25405,150,64.19999695,2,4,1
28294,1,2017,21498,23699,200,39.79999924,3,4,5
28295,7,2019,21998,7237,145,60.09999847,2,4,1
28296,7,2019,26998,15002,145,48.70000076,2,4,1
28297,9,2018,25998,19479,145,46.29999924,2,4,1
28298,7,2019,22898,12249,145,62.79999924,2,1,1
28299,1,2019,17498,10565,145,72.40000153,1.5,1,1
28300,7,2018,20998,28180,145,48.70000076,2,4,5
28301,1,2017,15498,40228,125,60.09999847,2,4,1
28302,9,2015,11450,60529,30,65.69999695,2,2,1
28303,89,2016,30998,26782,200,44.79999924,3,4,1
28304,85,2019,21998,5687,150,41.5,1.5,2,5
28305,10,2015,17498,51412,160,49.59999847,3,4,1
28306,7,2016,18998,28762,160,51.40000153,3,4,1
28307,1,2016,14998,30300,30,65.69999695,2,1,1
28308,42,2017,19998,41949,140,470.7999878,0,1,3
28309,7,2017,15998,16943,150,51.40000153,2,4,5
28310,7,2017,14998,13309,150,48.70000076,2,2,5
28311,7,2019,26498,7098,150,41.5,2,4,5
28312,8,2019,31898,4125,145,50.40000153,3,4,1
28313,54,2016,29998,26363,305,34,3,4,5
28314,3,2016,19999,29139,205,39.79999924,3,4,5
28315,7,2016,17998,44888,160,51.40000153,3,4,1
28316,7,2016,18998,19125,150,53.29999924,3,4,1
28317,3,2017,15998,12248,125,53.29999924,1.5,2,5
28318,3,2015,9698,60891,20,68.90000153,2,2,1
28319,3,2018,18498,7202,145,38.20000076,2,4,5
28320,9,2017,22498,19864,145,65.69999695,2,4,1
28321,7,2016,14498,58872,30,67.30000305,2,4,1
28322,84,2017,19862,11000,150,55.40000153,2,4,1
28323,90,2019,68898,5203,145,24.79999924,3,1,5
28324,9,2016,19998,16555,160,51.40000153,2,4,1
28325,7,2017,22998,19505,145,51.40000153,3,4,1
28326,86,2019,35998,2451,145,54.29999924,2,4,1
28327,11,2019,48898,17501,145,41.5,3,4,1
28328,85,2019,24998,4174,145,48.70000076,2,2,1
28329,9,2019,26898,4917,145,65.69999695,2,4,1
28330,1,2019,21898,4100,150,41.5,1.5,2,5
28331,8,2016,18500,22566,145,55.40000153,3,4,1
28332,1,2015,16314,17846,300,35.29999924,3,2,5
28333,7,2019,29998,10171,145,41.5,2,4,5
28334,9,2017,25498,20279,135,156.8999939,2,4,3
28335,88,2016,35498,14626,235,42.79999924,3,1,1
28336,7,2019,27498,14793,145,48.70000076,2,4,1
28337,84,2016,18998,20259,145,55.40000153,2,4,1
28338,7,2017,21898,10305,145,56.5,3,4,1
28339,1,2016,12498,22103,20,72.40000153,1.5,2,1
28340,7,2016,16998,44600,145,56.5,3,4,1
28341,84,2017,21498,19682,160,44.79999924,2,4,5
28342,1,2017,13998,33094,20,72.40000153,1.5,2,1
28343,7,2019,35998,9632,145,49.59999847,2,4,1
28344,7,2016,12950,44635,0,74.30000305,2,4,1
28345,7,2017,15127,26630,125,51.40000153,2,4,5
28346,7,2014,11470,49500,30,62.79999924,2,4,1
28347,8,2014,13991,22908,125,58.90000153,2,2,1
28348,7,2016,19298,32382,200,49.59999847,3,4,1
28349,8,2019,21998,16616,145,65.69999695,2,4,1
28350,7,2016,18998,24709,145,53.29999924,3,1,1
28351,8,2016,18498,36435,165,52.29999924,3,4,1
28352,7,2016,13798,34860,125,54.29999924,1.5,4,5
28353,9,2016,17998,28695,145,53.29999924,3,1,1
28354,84,2016,19998,13085,145,55.40000153,2,1,1
28355,7,2018,19998,16159,145,48.70000076,2,4,5
28356,8,2017,17998,43111,145,65.69999695,2,1,1
28357,8,2017,21998,13941,145,48.70000076,2,1,5
28358,8,2017,19998,13273,145,65.69999695,2,4,1
28359,9,2018,25998,24141,140,156.8999939,2,4,3
28360,87,2019,33998,9064,150,42.79999924,2,4,1
28361,9,2018,28998,26471,150,39.20000076,3,4,5
28362,9,2019,27898,11871,150,62.79999924,2,4,1
28363,9,2017,22998,20033,150,65.69999695,2,4,1
28364,1,2020,29998,934,150,48.70000076,2,4,1
28365,8,2019,24998,3214,150,65.69999695,2,4,1
28366,7,2019,21998,11300,150,55.40000153,2,4,1
28367,8,2018,20998,23358,145,65.69999695,2,4,1
28368,7,2016,13998,66362,30,62.79999924,2,4,1
28369,8,2018,21998,15600,145,65.69999695,2,4,1
28370,7,2018,16291,25329,145,51.40000153,1.5,4,5
28371,7,2014,11891,54335,30,62.79999924,2,4,1
28372,1,2015,10991,45000,20,72.40000153,1.5,4,1
28373,7,2017,17498,58080,0,134.5,2,1,3
28374,8,2017,19998,8333,145,48.70000076,2,4,5
28375,9,2016,17498,19218,30,62.79999924,2,4,1
28376,84,2016,18797,13505,125,57.59999847,2,1,1
28377,7,2016,16747,25513,145,56.5,3,4,1
28378,7,2017,19047,16844,145,56.5,3,1,1
28379,7,2017,14050,20829,145,48.70000076,2,2,5
28380,9,2016,13991,44002,20,68.90000153,2,4,1
28381,1,2016,14991,7000,30,65.69999695,2,2,1
28382,1,2016,13491,24000,30,65.69999695,2,2,1
28383,1,2017,12491,19167,20,68.90000153,2,2,1
28384,3,2015,11679,46200,30,54.29999924,1.5,2,5
28385,7,2013,10170,49102,125,57.59999847,2,2,1
28386,3,2017,15750,18652,145,65.69999695,2,4,1
28387,1,2016,13895,31453,20,67.30000305,2,4,1
28388,1,2018,13295,18712,145,50.40000153,2,2,1
28389,9,2015,17000,40750,160,50.40000153,3,4,1
28390,7,2015,13000,61443,200,39.79999924,2,2,5
28391,3,2018,16998,5898,145,42.20000076,1.5,2,5
28392,3,2015,18998,24859,260,37.20000076,3,4,5
28393,3,2019,16998,3935,150,40.90000153,1.5,2,5
28394,7,2017,18995,23505,145,64.19999695,2,4,1
28395,3,2014,11999,31289,30,62.79999924,2,2,1
28396,3,2014,11999,31289,30,62.79999924,2,2,1
28397,3,2018,17498,5346,145,39.79999924,1.5,4,5
28398,84,2017,18998,32217,145,55.40000153,2,4,1
28399,7,2014,12998,31826,125,57.59999847,2,2,1
28400,87,2016,20998,62862,205,47.90000153,3,4,1
28401,7,2017,14498,38328,150,51.40000153,2,4,5
28402,9,2018,25998,30810,150,60.09999847,3,4,1
28403,1,2019,19498,9739,145,67.30000305,2,4,1
28404,84,2017,18998,28686,125,57.59999847,2,4,1
28405,3,2018,14998,20001,150,50.40000153,1.5,2,5
28406,12,2019,69898,4075,145,26.70000076,3,1,5
28407,7,2019,29998,8765,145,41.5,2,4,5
28408,12,2019,84898,3185,145,24.39999962,4.400000095,4,5
28409,54,2019,44898,8124,145,34,3,4,5
28410,88,2016,32998,12525,200,47.09999847,3,1,1
28411,9,2019,30998,11675,145,56.5,3,4,1
28412,3,2018,17998,5877,145,40.90000153,1.5,4,5
28413,7,2019,25898,11917,150,52.29999924,2,4,1
28414,7,2019,28898,1250,145,42.20000076,2,4,5
28415,7,2017,19898,40238,145,53.29999924,3,4,1
28416,9,2017,23898,11896,30,65.69999695,2,4,1
28417,1,2017,17498,17640,145,65.69999695,2,4,1
28418,3,2016,12498,16793,30,57.59999847,1.5,2,5
28419,7,2017,17998,32000,145,62.79999924,2,4,1
28420,11,2018,25998,22892,145,41.5,3,4,5
28421,12,2019,67898,7903,145,38.20000076,3,4,1
28422,1,2017,20498,16875,145,39.79999924,3,4,5
28423,8,2019,21998,11032,145,65.69999695,2,4,1
28424,1,2018,15498,5953,150,53.29999924,1.5,2,5
28425,1,2017,13698,12102,0,78.5,1.5,4,1
28426,9,2017,23998,13970,145,65.69999695,2,4,1
28427,10,2016,22798,19366,260,36.70000076,3,4,5
28428,54,2018,36498,7732,145,34,3,4,5
28429,84,2017,19498,18798,145,55.40000153,2,4,1
28430,3,2017,15998,30330,145,64.19999695,2,4,1
28431,8,2018,19498,27198,145,65.69999695,2,4,1
28432,1,2017,14498,28831,145,65.69999695,2,2,1
28433,84,2014,9998,68647,160,52.29999924,2,4,1
28434,1,2017,20250,20336,200,39.79999924,3,4,5
28435,10,2016,18737,37868,160,51.40000153,3,1,1
28436,7,2017,20498,17521,145,53.29999924,3,1,1
28437,7,2016,17298,27985,0,134.5,2,4,3
28438,1,2014,9460,53872,30,65.69999695,2,2,1
28439,7,2013,10850,73271,145,55.40000153,3,1,1
28440,88,2015,23491,43271,205,47.90000153,2,1,1
28441,3,2018,16798,14534,145,57.70000076,1.5,2,1
28442,7,2019,23498,9117,145,54.29999924,2,1,1
28443,9,2016,17498,29823,160,51.40000153,3,4,1
28444,1,2015,11950,67500,20,67.30000305,2,4,1
28445,87,2016,21995,38900,145,54.29999924,2,1,1
28446,1,2016,13950,40000,20,67.30000305,2,4,1
28447,7,2015,15195,56000,145,56.5,2,4,1
28448,9,2014,15495,51565,160,51.40000153,2,4,1
28449,85,2019,23890,5743,145,38.70000076,2,4,5
28450,1,2016,11498,68985,20,68.90000153,2,2,1
28451,7,2018,17498,16149,145,51.40000153,1.5,4,5
28452,52,2019,48898,25,145,29.10000038,3,4,5
28453,9,2017,24498,20657,145,60.09999847,2,4,1
28454,84,2016,16998,13612,125,60.09999847,2,2,1
28455,88,2019,58898,10,145,37.70000076,3,4,1
28456,87,2020,43898,2679,145,26.89999962,3,4,5
28457,1,2016,18998,24997,260,36.20000076,3,2,5
28458,88,2019,49998,7101,145,37.70000076,3,4,1
28459,3,2015,19898,11711,260,37.20000076,3,4,5
28460,9,2017,23898,46954,145,60.09999847,3,4,1
28461,54,2019,45898,25,145,34,3,4,5
28462,1,2016,17898,26447,300,35.29999924,3,2,5
28463,84,2016,20998,26821,160,44.79999924,2,4,5
28464,1,2017,15498,19217,150,52.29999924,1.5,2,5
28465,42,2017,19998,41146,0,470.7999878,0,1,3
28466,7,2017,19998,24059,150,53.29999924,3,4,1
28467,42,2017,21898,10839,0,470.7999878,0,1,3
28468,7,2019,26898,10707,150,52.29999924,2,4,1
28469,7,2019,23298,10785,150,54.29999924,2,4,1
28470,7,2019,29998,10035,145,41.5,2,4,5
28471,54,2019,47898,5650,145,32.5,3,4,5
28472,3,2019,23898,6375,145,61.40000153,2,1,1
28473,8,2019,30898,6123,150,49.59999847,3,4,1
28474,10,2014,17898,64215,160,49.59999847,3,4,1
28475,85,2019,27898,3770,145,50.40000153,2,4,1
28476,88,2018,36898,33012,150,29.10000038,4.400000095,1,5
28477,7,2017,19898,30824,140,134.5,2,4,3
28478,54,2019,40950,19322,150,34,3,4,5
28479,84,2017,17900,34625,150,60.09999847,2,2,1
28480,8,2015,13995,33755,160,44.79999924,2,2,5
28481,7,2013,10200,56423,200,40.40000153,2,2,5
28482,9,2017,21440,34779,150,62.79999924,2,4,1
28483,9,2016,18385,45356,160,51.40000153,3,4,1
28484,8,2018,21840,10291,150,65.69999695,2,4,1
28485,7,2015,16480,57377,165,51.40000153,3,4,1
28486,9,2016,15485,50492,30,62.79999924,2,4,1
28487,9,2019,26798,16128,145,60.09999847,2,4,1
28488,7,2019,32995,612,145,54.29999924,2,2,1
28489,8,2016,23990,22254,200,41.5,3,4,5
28490,3,2016,21490,20348,200,39.79999924,3,4,5
28491,86,2019,39500,1704,145,54.29999924,2,4,1
28492,86,2019,39500,105,145,54.29999924,2,4,1
28493,86,2019,36900,2367,145,54.29999924,2,4,1
28494,85,2018,23900,3391,145,61.40000153,2,4,1
28495,7,2018,20000,17892,145,60.09999847,2,4,1
28496,90,2019,74990,9200,145,31.39999962,3,4,1
28497,88,2019,54900,10,150,37.70000076,3,4,1
28498,84,2017,17790,36885,125,60.09999847,2,4,1
28499,10,2019,32000,2500,150,42.79999924,2,4,5
28500,84,2017,21998,5020,145,60.09999847,2,4,1
28501,1,2016,13998,19188,20,70.59999847,1.5,2,1
28502,1,2019,16500,5450,145,72.40000153,1.5,2,1
28503,7,2019,34000,4650,145,47.90000153,3,4,1
28504,9,2019,29000,4727,145,62.79999924,2,4,1
28505,7,2019,32990,5400,145,49.59999847,2,4,1
28506,7,2019,30000,5385,145,54.29999924,2,2,1
28507,11,2016,33000,18190,200,40.40000153,3,4,5
28508,7,2019,35000,7685,145,48.70000076,2,4,1
28509,1,2017,14898,28133,145,65.69999695,2,2,1
28510,9,2019,29998,5000,145,62.79999924,2,4,1
28511,8,2019,28898,5000,145,48.70000076,2,4,5
28512,7,2019,26498,16151,145,48.70000076,2,4,1
28513,88,2014,18998,84512,205,47.90000153,2,1,1
28514,1,2013,6998,57125,150,49.59999847,1.600000024,2,5
28515,85,2018,22898,21150,145,38.70000076,2,4,5
28516,7,2016,18898,13493,160,44.09999847,2,1,5
28517,84,2017,19498,27490,145,57.59999847,2,1,1
28518,9,2019,29898,7730,145,60.09999847,2,4,1
28519,1,2019,25898,3000,145,41.5,1.5,2,5
28520,7,2019,29998,5000,145,54.29999924,2,2,1
28521,7,2018,21898,6425,145,48.70000076,2,4,5
28522,86,2019,53898,6520,145,24.79999924,3,4,5
28523,7,2019,23898,11603,145,52.29999924,2,1,1
28524,1,2019,19598,11308,145,67.30000305,2,4,1
28525,1,2019,18998,10974,145,48.70000076,2,4,1
28526,1,2016,15498,35340,30,65.69999695,2,4,1
28527,8,2019,29990,10013,145,49.59999847,3,4,1
28528,8,2019,29990,6644,145,49.59999847,3,4,1
28529,1,2019,33500,5354,145,48.70000076,2,4,1
28530,10,2018,28495,21525,145,49.59999847,3,4,1
28531,84,2015,16900,42530,125,57.59999847,2,4,1
28532,9,2019,25500,1032,145,65.69999695,2,1,1
28533,85,2018,23750,15093,145,58.90000153,2,4,1
28534,7,2019,26390,5288,145,57.70000076,2,4,1
28535,8,2019,25000,10996,145,60.09999847,2,4,1
28536,1,2019,18990,6615,145,70.59999847,1.5,2,1
28537,1,2019,18900,5379,145,70.59999847,1.5,2,1
28538,53,2017,38000,14894,300,34,3,4,5
28539,85,2019,23000,929,145,40.40000153,2,4,5
28540,7,2017,19990,25212,145,62.79999924,2,4,1
28541,87,2019,44000,3253,145,26.89999962,3,4,5
28542,8,2019,27000,1400,145,65.69999695,2,4,1
28543,1,2019,34990,4020,145,48.70000076,2,4,1
28544,84,2019,28500,105,145,68.90000153,2,2,1
28545,84,2019,31490,105,145,60.09999847,2,2,1
28546,84,2019,30900,678,145,65.69999695,2,4,1
28547,84,2016,19850,14542,125,60.09999847,2,4,1
28548,84,2016,18490,19064,125,60.09999847,2,2,1
28549,9,2018,27990,18327,145,60.09999847,3,4,1
28550,84,2019,22500,1272,145,54.29999924,1.5,2,5
28551,87,2018,34000,935,145,42.79999924,2,4,1
28552,84,2016,19000,15605,125,60.09999847,2,4,1
28553,1,2019,25490,5379,145,39.79999924,3,4,5
28554,86,2016,21000,15989,145,54.29999924,2,4,1
28555,86,2016,19490,43688,145,54.29999924,2,4,1
28556,3,2018,16998,12792,150,51.40000153,2,2,1
28557,7,2017,20898,17131,150,64.19999695,2,4,1
28558,87,2019,33898,10792,150,42.79999924,2,4,1
28559,86,2017,24500,12674,145,54.29999924,2,4,1
28560,3,2019,22500,5058,145,50.40000153,2,4,5
28561,7,2018,24990,13271,150,53.29999924,3,4,1
28562,45,2019,67500,6000,140,141.1999969,1.5,1,3
28563,84,2016,19295,13049,125,57.59999847,2,4,1
28564,3,2015,14998,29809,20,68.90000153,2,4,1
28565,11,2019,48898,5000,145,34.5,3,4,5
28566,3,2016,14998,32274,125,51.40000153,1.5,4,5
28567,1,2013,10998,41501,30,64.19999695,2,4,1
28568,7,2016,13998,47274,200,41.5,2,2,5
28569,7,2016,13498,45341,0,74.30000305,2,4,1
28570,86,2015,16998,73312,145,54.29999924,2,4,1
28571,3,2019,27500,3286,145,39.79999924,3,1,5
28572,3,2019,22000,3266,145,52.29999924,1.5,2,5
28573,3,2019,22000,2560,145,52.29999924,1.5,2,5
28574,3,2019,21500,4067,145,52.29999924,1.5,2,5
28575,9,2019,30000,5479,145,50.40000153,2,4,5
28576,9,2019,36500,4971,145,55.40000153,2,4,1
28577,3,2019,22990,3205,145,52.29999924,1.5,2,5
28578,7,2019,32990,9503,145,49.59999847,2,4,1
28579,45,2017,48898,36127,0,134.5,1.5,1,3
28580,84,2016,20900,15537,165,44.79999924,2,4,5
28581,3,2016,15490,7390,165,44.79999924,2,2,5
28582,1,2019,21900,917,150,44.79999924,1.5,2,5
28583,1,2019,22900,969,150,68.90000153,2,2,1
28584,11,2019,47000,5113,145,44.09999847,3,4,1
28585,86,2019,33990,11,145,54.29999924,2,4,1
28586,7,2017,23500,21798,145,49.59999847,3,4,1
28587,7,2019,22000,10300,145,55.40000153,2,4,1
28588,88,2019,52500,5597,145,37.70000076,3,4,1
28589,9,2019,26000,12209,145,62.79999924,2,4,1
28590,1,2019,23000,1956,145,60.09999847,2,4,1
28591,7,2019,24898,13125,145,52.29999924,2,4,1
28592,1,2016,15498,20233,30,62.79999924,2,2,1
28593,1,2017,14998,48972,150,65.69999695,2,4,1
28594,88,2017,36898,28193,150,29.10000038,4.400000095,1,5
28595,11,2019,46898,7200,150,42.20000076,3,4,1
28596,55,2019,62898,4200,150,26.89999962,4.400000095,4,5
28597,8,2016,21898,10000,160,52.29999924,3,4,1
28598,3,2018,21498,1749,145,47.09999847,2,4,1
28599,7,2018,25990,8344,145,53.29999924,3,4,1
28600,89,2019,64900,7200,145,33.20000076,3,4,1
28601,8,2020,27490,100,145,60.09999847,2,4,1
28602,8,2020,28990,100,145,52.29999924,3,4,1
28603,8,2020,30750,100,145,50.40000153,3,4,1
28604,7,2016,16690,30271,145,53.29999924,3,4,1
28605,3,2017,16998,25544,145,64.19999695,2,4,1
28606,9,2017,23998,13373,145,65.69999695,2,4,1
28607,8,2019,21998,17417,145,65.69999695,2,4,1
28608,3,2019,16998,7201,150,42.79999924,1.5,2,5
28609,3,2017,16798,23843,145,64.19999695,2,4,1
28610,7,2016,11998,78980,30,70.59999847,2,4,1
28611,1,2019,17998,6047,145,56.5,1.5,2,5
28612,7,2019,23298,14320,145,54.29999924,2,4,1
28613,9,2017,24298,13863,145,60.09999847,2,4,1
28614,3,2018,19990,5600,145,49.59999847,2,4,1
28615,12,2019,72990,8200,145,26.70000076,4.400000095,4,5
28616,11,2019,42990,9931,145,44.09999847,3,4,1
28617,9,2013,12791,55642,145,55.40000153,2,4,1
28618,1,2017,14991,20847,145,52.29999924,1.5,2,5
28619,3,2016,14498,16735,20,74.30000305,1.5,2,1
28620,7,2018,16998,21879,150,51.40000153,1.5,4,5
28621,3,2016,20990,21924,260,37.20000076,3,4,5
28622,7,2015,15990,43574,200,39.79999924,2,2,5
28623,85,2019,24500,10112,145,61.40000153,2,4,1
28624,87,2019,35490,6250,145,42.79999924,2,4,1
28625,86,2019,38900,3302,145,48.70000076,3,4,1
28626,7,2018,17620,20461,145,60.09999847,2,1,1
28627,7,2017,19991,27123,145,62.79999924,2,4,1
28628,3,2015,11991,52656,30,62.79999924,2,2,1
28629,7,2016,19998,26711,160,51.40000153,3,4,1
28630,7,2017,15998,15931,125,51.40000153,2,4,5
28631,84,2016,18998,10935,125,58.90000153,2,2,1
28632,7,2019,26998,13268,145,48.70000076,2,4,1
28633,3,2019,20498,6195,145,47.90000153,2,4,5
28634,3,2015,11998,30738,20,68.90000153,2,4,1
28635,3,2019,18498,4079,150,39.79999924,1.5,4,5
28636,86,2015,14998,34348,150,55.40000153,2,4,1
28637,7,2018,21998,14008,145,62.79999924,2,4,1
28638,1,2016,18498,36523,205,39.79999924,3,4,5
28639,7,2015,15998,47812,160,51.40000153,3,4,1
28640,93,2014,13498,22080,205,41.5,2,2,5
28641,9,2015,17998,41858,200,48.70000076,3,4,1
28642,87,2019,33998,4231,150,42.79999924,2,4,1
28643,1,2019,18998,12250,150,70.59999847,1.5,2,1
28644,1,2019,21898,4100,150,41.5,1.5,2,5
28645,7,2018,20140,2674,145,64.19999695,2,1,1
28646,8,2018,22991,10990,145,65.69999695,2,4,1
28647,88,2015,19991,62839,200,47.90000153,3,1,1
28648,1,2016,16998,21076,300,35.29999924,3,2,5
28649,7,2017,11498,51299,125,52.29999924,1.5,2,5
28650,3,2015,14298,25970,125,58.90000153,2,4,1
28651,7,2019,26498,11504,150,41.5,2,4,5
28652,1,2016,14998,25253,125,54.29999924,1.5,4,5
28653,86,2015,18298,58779,145,54.29999924,2,4,1
28654,9,2019,27698,8722,145,60.09999847,2,1,1
28655,7,2015,12498,32082,125,52.29999924,1.5,2,5
28656,93,2015,13498,48444,200,41.5,2,4,5
28657,3,2019,18298,1230,145,50.40000153,2,4,5
28658,3,2017,10000,51493,30,55.40000153,1.5,2,5
28659,7,2015,13991,37373,30,64.19999695,2,2,1
28660,7,2016,17750,15082,200,41.5,2,2,5
28661,7,2018,21490,18385,145,48.70000076,2,4,5
28662,84,2013,7998,64698,160,51.40000153,2,2,1
28663,84,2016,17998,14300,125,58.90000153,2,2,1
28664,8,2015,13198,62477,30,62.79999924,2,2,1
28665,3,2017,16498,24354,145,64.19999695,2,4,1
28666,89,2017,30998,21756,145,47.09999847,3,4,1
28667,3,2019,24998,8555,145,46.29999924,2,4,1
28668,7,2017,13998,37323,150,67.30000305,2,2,1
28669,7,2013,8490,68578,30,61.40000153,2,2,1
28670,8,2018,21500,768,145,65.69999695,2,4,1
28671,3,2015,15500,25180,20,68.90000153,2,4,1
28672,9,2017,22000,30109,150,65.69999695,2,4,1
28673,7,2017,18998,30355,145,64.19999695,2,4,1
28674,1,2017,13995,18124,145,70.59999847,2,4,1
28675,86,2014,14495,44000,165,50.40000153,2,4,1
28676,7,2013,7495,83000,30,62.79999924,2,2,1
